Groesse;Wert
Waermepumpe.Min_Spitzenkesselleistung;60.06
Waermepumpe.Waermebedarfsdeckung;78.67
Waermepumpe.Vollbenutzungsstunden;2997.63
Waermepumpe.Bivalenzpunkt;12.08
Waermepumpe.Deckung_Heizung;78.67
Waermepumpe.Deckung_Brauchwasser;0
Waermepumpe.Deckung_Prozess;0
WaermepumpeModul[0].Modul;CS7800iLW 16
WaermepumpeModul[0].Leistung;15
WaermepumpeModul[0].Waermeproduktion;71.36
WaermepumpeModul[0].Stromverbrauch;15.81
WaermepumpeModul[0].Heizstab;0
WaermepumpeModul[0].Betriebsstunden;4182.83
WaermepumpeModul[1].Modul;CS5800i AW 12 M + AW 5 OR-S
WaermepumpeModul[1].Leistung;3
WaermepumpeModul[1].Waermeproduktion;11.12
WaermepumpeModul[1].Stromverbrauch;3.97
WaermepumpeModul[1].Heizstab;0
WaermepumpeModul[1].Betriebsstunden;1812.42
Heizkessel.Waermebedarf;22.23
Heizkessel.Restwaermebedarf;1.62
Heizkessel.Waermeproduktion;20.61
Heizkessel.Strombedarf;10329.96
Heizkessel.Reststrombedarf;10329.96
Heizkessel.Waermebedarfsdeckung;19.78
Heizkessel.Stromverbrauch;0
Heizkessel.Maximale_Kesselleistung;22.1
Heizkessel.Gasspitze;25.23
Heizkessel.Gasverbrauch;30.48
Heizkessel.Oelverbrauch;0
Heizkessel.Koks;0
Heizkessel.Rapsoelverbrauch;0
Heizkessel.Holzverbrauch;0
Heizkessel.Kohle;0
Heizkessel.Sonstigverbrauch;0
Heizkessel.Pellets;0
Heizkessel.TierischeFette;0
Heizkessel.Quellwaerme;0
Heizkessel.Deckung_Heizung;19.78
Heizkessel.Deckung_Brauchwasser;0
Heizkessel.Deckung_Prozess;0
HeizkesselModul[0].Modul;ecoTEC plus VCI 20/26CS/1-5
HeizkesselModul[0].Waerme_Gas;20.61
HeizkesselModul[0].Waerme_Oel;0
HeizkesselModul[0].Brennstoff;Gas
HeizkesselModul[0].Verbrauch;30.48
HeizkesselModul[0].Jahresnutzungsgrad;67.62
HeizkesselModul[0].carrier_id;
HeizkesselModul[0].Waermeproduktion;20.61
HeizkesselModul[0].Hilfsenergie;0
Pufferspeicher[0].ID_Pufferspeicher;1008007
Pufferspeicher[0].Bezeichner;Vitocell 140-E 600 Liter
Pufferspeicher[0].Verwendung;Heizung
Pufferspeicher[0].Q_max;6.96
Pufferspeicher[0].Ladung_gesamt;30548.55
Pufferspeicher[0].Entladung_gesamt;30040.79
Pufferspeicher[0].Verluste_gesamt;501.23
Pufferspeicher[0].SOC_Ende;6.53
Pufferspeicher[0].SOC_Mittel;4.49
Pufferspeicher[0].SOC_Max;6.53
Pufferspeicher[0].Vollzyklen;4389.16
Pufferspeicher[0].Entladung_Heizung;30040.79
Pufferspeicher[0].Entladung_Brauchwasser;0
Pufferspeicher[0].Entladung_Prozess;0
Pufferspeicher[0].Durchsatz_Geladen;51931.55
Pufferspeicher[0].Durchsatz_Entladen;51931.55
Pufferspeicher[0].ID_Anlage;
Pufferspeicher[0].T_oben_Mittel;6.46
Pufferspeicher[0].T_oben_Min;0
Vektor.waermebedarf.Summe;104202.165
Vektor.waermebedarf_gebaeude.Summe;104202165
Vektor.waermebedarf_brauchwasser.Summe;0
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;143347.796
Vektor.stundentemperatur.Summe;86493.64
Vektor.raumtemperatur_0.Summe;177087.384
Vektor.operative_temperatur_0.Summe;176315.03
Vektor.kuehlbedarf_0.Summe;2497.24844
Vektor.raumtemperatur_1.Summe;177013.112
Vektor.operative_temperatur_1.Summe;174298.864
Vektor.kuehlbedarf_1.Summe;582.728214
Vektor.restwaerme.Summe;1622.23112
Vektor.strombedarf_viertelstunde.Summe;41240688
Vektor.reststrom_viertelstunde.Summe;41319826.2
Vektor.wp_waermebedarf.Summe;104202.165
Vektor.wp_produktion.Summe;82480.1005
Vektor.wp_strom.Summe;19784.5512
Vektor.heizstab.Summe;0
Vektor.wp_restwaerme.Summe;22229.8208
Vektor.wp_quellentemperatur.Summe;86493.64
Vektor.wp_warmwasserbedarf.Summe;0
Vektor.puffer_soc.Summe;39367.8638
Vektor.puffer_ladung.Summe;30548.5483
Vektor.puffer_entladung.Summe;30040.7916
Vektor.kessel_waermebedarf.Summe;22229.8208
Vektor.kessel_leistung.Summe;20607.5897
Vektor.kessel_restwaerme.Summe;1622.23112
Vektor.kessel_strom.Summe;0
