Groesse;Wert
Pufferspeicher[1].SOC_Ende;0
Pufferspeicher[1].SOC_Mittel;0
Pufferspeicher[1].SOC_Max;0
Pufferspeicher[1].Vollzyklen;0
Pufferspeicher[1].Entladung_Heizung;0
Pufferspeicher[1].Entladung_Brauchwasser;0
Pufferspeicher[1].Entladung_Prozess;0
Pufferspeicher[1].Durchsatz_Geladen;0
Pufferspeicher[1].Durchsatz_Entladen;0
Pufferspeicher[1].ID_Anlage;
Pufferspeicher[1].T_oben_Mittel;0
Pufferspeicher[1].T_oben_Min;0
Pufferspeicher[2].ID_Pufferspeicher;1054202
Pufferspeicher[2].Bezeichner;allSTOR exclusiv VPS 1000/3-7
Pufferspeicher[2].Verwendung;Brauchwasser
Pufferspeicher[2].Q_max;11.16
Pufferspeicher[2].Ladung_gesamt;20708.85
Pufferspeicher[2].Entladung_gesamt;20116.78
Pufferspeicher[2].Verluste_gesamt;592.07
Pufferspeicher[2].SOC_Ende;0
Pufferspeicher[2].SOC_Mittel;7.17
Pufferspeicher[2].SOC_Max;10.5
Pufferspeicher[2].Vollzyklen;1855.76
Pufferspeicher[2].Entladung_Heizung;0
Pufferspeicher[2].Entladung_Brauchwasser;20116.78
Pufferspeicher[2].Entladung_Prozess;0
Pufferspeicher[2].Durchsatz_Geladen;134.07
Pufferspeicher[2].Durchsatz_Entladen;134.07
Pufferspeicher[2].ID_Anlage;
Pufferspeicher[2].T_oben_Mittel;61.94
Pufferspeicher[2].T_oben_Min;55
Vektor.waermebedarf.Summe;105940.693
Vektor.waermebedarf_gebaeude.Summe;75940692.7
Vektor.waermebedarf_brauchwasser.Summe;30000
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;236618.26
Vektor.stundentemperatur.Summe;86493.64
Vektor.raumtemperatur_0.Summe;175172.904
Vektor.operative_temperatur_0.Summe;168865.707
Vektor.restwaerme.Summe;9749.14402
Vektor.strombedarf_viertelstunde.Summe;32000
Vektor.reststrom_viertelstunde.Summe;165378.692
Vektor.wp_waermebedarf.Summe;105940.693
Vektor.wp_produktion.Summe;92289.7595
Vektor.wp_strom.Summe;33344.6729
Vektor.heizstab.Summe;0
Vektor.wp_restwaerme.Summe;9749.14402
Vektor.wp_quellentemperatur.Summe;86493.64
Vektor.wp_warmwasserbedarf.Summe;30000
Vektor.puffer_soc.Summe;163307.371
Vektor.puffer_ladung.Summe;14440.9923
Vektor.puffer_entladung.Summe;13785.2971
Vektor.kessel_waermebedarf.Summe;105940.693
Vektor.kessel_leistung.Summe;18934.8495
Vektor.kessel_restwaerme.Summe;10786.2936
Vektor.kessel_strom.Summe;0
Vektor.solar_waermebedarf.Summe;9749.14402
Vektor.solar_produktion.Summe;0
Vektor.solar_restwaerme.Summe;9749.14402
Vektor.solar_ueberschuss.Summe;0
Vektor.pv_produktion.Summe;0
Vektor.pv_produktion_theoretisch.Summe;0
Vektor.pv_ueberschuss.Summe;0
Vektor.pv_reststrom.Summe;41344.6729
Vektor.pv_strombedarf.Summe;41344.6729
