Groesse;Wert
Heizkessel.Waermebedarf;191.87
Heizkessel.Restwaermebedarf;125.37
Heizkessel.Waermeproduktion;66.49
Heizkessel.Strombedarf;133.65
Heizkessel.Reststrombedarf;133.65
Heizkessel.Waermebedarfsdeckung;17.06
Heizkessel.Stromverbrauch;0
Heizkessel.Maximale_Kesselleistung;19.3
Heizkessel.Gasspitze;22.08
Heizkessel.Gasverbrauch;78.52
Heizkessel.Oelverbrauch;0
Heizkessel.Koks;0
Heizkessel.Rapsoelverbrauch;0
Heizkessel.Holzverbrauch;0
Heizkessel.Kohle;0
Heizkessel.Sonstigverbrauch;0
Heizkessel.Pellets;0
Heizkessel.TierischeFette;0
Heizkessel.Quellwaerme;0
Heizkessel.Deckung_Heizung;15.62
Heizkessel.Deckung_Brauchwasser;1.44
Heizkessel.Deckung_Prozess;0
HeizkesselModul[0].Modul;ecoVIT VKK 186/5
HeizkesselModul[0].Waerme_Gas;66.49
HeizkesselModul[0].Waerme_Oel;0
HeizkesselModul[0].Brennstoff;
HeizkesselModul[0].Verbrauch;0
HeizkesselModul[0].Jahresnutzungsgrad;84.69
HeizkesselModul[0].carrier_id;
HeizkesselModul[0].Waermeproduktion;0
HeizkesselModul[0].Hilfsenergie;0
Pufferspeicher[0].ID_Pufferspeicher;1018023
Pufferspeicher[0].Bezeichner;Vitocell 140-E 600 Ltr
Pufferspeicher[0].Verwendung;Heizung
Pufferspeicher[0].Q_max;13.92
Pufferspeicher[0].Ladung_gesamt;70871.89
Pufferspeicher[0].Entladung_gesamt;70517.03
Pufferspeicher[0].Verluste_gesamt;354.85
Pufferspeicher[0].SOC_Ende;0
Pufferspeicher[0].SOC_Mittel;6.4
Pufferspeicher[0].SOC_Max;13.14
Pufferspeicher[0].Vollzyklen;5091.37
Pufferspeicher[0].Entladung_Heizung;70517.03
Pufferspeicher[0].Entladung_Brauchwasser;0
Pufferspeicher[0].Entladung_Prozess;0
Pufferspeicher[0].Durchsatz_Geladen;39121.35
Pufferspeicher[0].Durchsatz_Entladen;39121.35
Pufferspeicher[0].ID_Anlage;
Pufferspeicher[0].T_oben_Mittel;54.2
Pufferspeicher[0].T_oben_Min;45
Vektor.waermebedarf.Summe;389729.718
Vektor.waermebedarf_gebaeude.Summe;329729724
Vektor.waermebedarf_brauchwasser.Summe;59999.9935
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;190974.685
Vektor.stundentemperatur.Summe;86502.49
Vektor.restwaerme.Summe;125374.558
Vektor.strombedarf_viertelstunde.Summe;0
Vektor.reststrom_viertelstunde.Summe;534613.439
Vektor.wp_waermebedarf.Summe;389729.718
Vektor.wp_produktion.Summe;109993.238
Vektor.wp_strom.Summe;45428.7224
Vektor.heizstab.Summe;88224.637
Vektor.wp_restwaerme.Summe;191866.696
Vektor.wp_quellentemperatur.Summe;86502.49
Vektor.wp_warmwasserbedarf.Summe;59999.9935
Vektor.puffer_soc.Summe;56097.2922
Vektor.puffer_ladung.Summe;70871.8874
Vektor.puffer_entladung.Summe;70517.0337
Vektor.kessel_waermebedarf.Summe;191866.696
Vektor.kessel_leistung.Summe;66492.1354
Vektor.kessel_restwaerme.Summe;125374.558
Vektor.kessel_strom.Summe;0
