Groesse;Wert
Heizkessel.Restwaermebedarf;30.97
Heizkessel.Waermeproduktion;16.75
Heizkessel.Strombedarf;0
Heizkessel.Reststrombedarf;0
Heizkessel.Waermebedarfsdeckung;33.92
Heizkessel.Stromverbrauch;0
Heizkessel.Maximale_Kesselleistung;80
Heizkessel.Gasspitze;9.23
Heizkessel.Gasverbrauch;16.75
Heizkessel.Oelverbrauch;0
Heizkessel.Koks;0
Heizkessel.Rapsoelverbrauch;0
Heizkessel.Holzverbrauch;0
Heizkessel.Kohle;0
Heizkessel.Sonstigverbrauch;0
Heizkessel.Pellets;0
Heizkessel.TierischeFette;0
Heizkessel.Quellwaerme;0
Heizkessel.Deckung_Heizung;33.92
Heizkessel.Deckung_Brauchwasser;0
Heizkessel.Deckung_Prozess;0
HeizkesselModul[0].Modul;Vitocrossal 200 CM2 raumluftabh�ngig
HeizkesselModul[0].Waerme_Gas;16.75
HeizkesselModul[0].Waerme_Oel;0
HeizkesselModul[0].Brennstoff;
HeizkesselModul[0].Verbrauch;0
HeizkesselModul[0].Jahresnutzungsgrad;100
HeizkesselModul[0].carrier_id;
HeizkesselModul[0].Waermeproduktion;0
Pufferspeicher[0].ID_Pufferspeicher;1054175
Pufferspeicher[0].Bezeichner;Stora B 1000-6 ER 1 B
Pufferspeicher[0].Verwendung;Heizung
Pufferspeicher[0].Q_max;11.19
Pufferspeicher[0].Ladung_gesamt;15465.56
Pufferspeicher[0].Entladung_gesamt;14297.44
Pufferspeicher[0].Verluste_gesamt;1157.62
Pufferspeicher[0].SOC_Ende;10.5
Pufferspeicher[0].SOC_Mittel;10.5
Pufferspeicher[0].SOC_Max;10.5
Pufferspeicher[0].Vollzyklen;1381.59
Pufferspeicher[0].Entladung_Heizung;14297.44
Pufferspeicher[0].Entladung_Brauchwasser;0
Pufferspeicher[0].Entladung_Prozess;0
Pufferspeicher[0].Durchsatz_Geladen;32571.87
Pufferspeicher[0].Durchsatz_Entladen;32571.87
Pufferspeicher[0].ID_Anlage;
Pufferspeicher[0].T_oben_Mittel;9.38
Pufferspeicher[0].T_oben_Min;3.39
Vektor.waermebedarf.Summe;46869.3082
Vektor.waermebedarf_gebaeude.Summe;46869308.3
Vektor.waermebedarf_brauchwasser.Summe;0
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;137497.786
Vektor.stundentemperatur.Summe;83874.19
Vektor.restwaerme.Summe;0
Vektor.strombedarf_viertelstunde.Summe;0
Vektor.reststrom_viertelstunde.Summe;-58916.9097
Vektor.puffer_soc.Summe;91956.5555
Vektor.puffer_ladung.Summe;15465.5563
Vektor.puffer_entladung.Summe;14297.4351
Vektor.kessel_waermebedarf.Summe;46869.3082
Vektor.kessel_leistung.Summe;16750.5197
Vektor.kessel_restwaerme.Summe;34188.8794
Vektor.kessel_strom.Summe;0
Vektor.bhkw_waermebedarf.Summe;46869.3082
Vektor.bhkw_waerme.Summe;31286.9099
Vektor.bhkw_strom.Summe;14729.2274
Vektor.bhkw_restwaerme.Summe;15900.2231
