Groesse;Wert
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;190974.685
Vektor.stundentemperatur.Summe;86493.64
Vektor.restwaerme.Summe;125312.953
Vektor.strombedarf_viertelstunde.Summe;0
Vektor.reststrom_viertelstunde.Summe;534661.494
Vektor.wp_waermebedarf.Summe;389729.718
Vektor.wp_produktion.Summe;109990.447
Vektor.wp_strom.Summe;45431.5871
Vektor.heizstab.Summe;88233.7861
Vektor.wp_restwaerme.Summe;191859.927
Vektor.wp_quellentemperatur.Summe;86493.64
Vektor.wp_warmwasserbedarf.Summe;59999.9935
Vektor.puffer_soc.Summe;56032.437
Vektor.puffer_ladung.Summe;70808.7547
Vektor.puffer_entladung.Summe;70454.3113
Vektor.kessel_waermebedarf.Summe;191859.927
Vektor.kessel_leistung.Summe;66546.9713
Vektor.kessel_restwaerme.Summe;125312.953
Vektor.kessel_strom.Summe;0
