Groesse;Wert
Vektor.waermebedarf.Summe;389729.718
Vektor.waermebedarf_gebaeude.Summe;329729724
Vektor.waermebedarf_brauchwasser.Summe;59999.9935
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;190974.685
Vektor.stundentemperatur.Summe;86493.64
Vektor.restwaerme.Summe;79058.4378
Vektor.strombedarf_viertelstunde.Summe;1460000.04
Vektor.reststrom_viertelstunde.Summe;1549551.5
Vektor.wp_waermebedarf.Summe;389729.718
Vektor.wp_produktion.Summe;83120.8234
Vektor.wp_strom.Summe;29403.7147
Vektor.heizstab.Summe;13494.3834
Vektor.wp_restwaerme.Summe;79058.4378
Vektor.wp_quellentemperatur.Summe;86493.64
Vektor.wp_warmwasserbedarf.Summe;59999.9935
Vektor.kessel_waermebedarf.Summe;389729.718
Vektor.kessel_leistung.Summe;53179.4325
Vektor.kessel_restwaerme.Summe;245916.937
Vektor.kessel_strom.Summe;53179.4325
Vektor.bhkw_waermebedarf.Summe;389729.718
Vektor.bhkw_waerme.Summe;161415.464
Vektor.bhkw_strom.Summe;73689.6683
Vektor.bhkw_restwaerme.Summe;228853.077
