Groesse;Wert
Vektor.waermebedarf_dauerlinie.Summe;182689.737
Vektor.stundentemperatur.Summe;83869.71
Vektor.raumtemperatur_0.Summe;176101.374
Vektor.operative_temperatur_0.Summe;174355.385
Vektor.restwaerme.Summe;0
Vektor.strombedarf_viertelstunde.Summe;0
Vektor.reststrom_viertelstunde.Summe;0
Vektor.puffer_soc.Summe;484961.418
Vektor.puffer_ladung.Summe;66008.3815
Vektor.puffer_entladung.Summe;65205.3279
Vektor.kessel_waermebedarf.Summe;68251.5283
Vektor.kessel_leistung.Summe;6322.61863
Vektor.kessel_restwaerme.Summe;52376.4692
Vektor.kessel_strom.Summe;0
Vektor.bhkw_waermebedarf.Summe;68251.5283
Vektor.bhkw_waerme.Summe;52000.6569
Vektor.bhkw_strom.Summe;24480.8288
Vektor.bhkw_restwaerme.Summe;16528.8023
Vektor.solar_waermebedarf.Summe;68251.5283
Vektor.solar_produktion.Summe;10731.3063
Vektor.solar_restwaerme.Summe;52376.4692
Vektor.solar_ueberschuss.Summe;27128.5214
