Groesse;Wert
Vektor.reststrom_viertelstunde.Summe;476787.703
Vektor.wp_waermebedarf.Summe;466499.252
Vektor.wp_produktion.Summe;192807.832
Vektor.wp_strom.Summe;59196.9831
Vektor.heizstab.Summe;0
Vektor.wp_restwaerme.Summe;55033.5728
Vektor.wp_quellentemperatur.Summe;86502.49
Vektor.wp_warmwasserbedarf.Summe;20999.9571
Vektor.puffer_soc.Summe;194781.872
Vektor.puffer_ladung.Summe;132804.137
Vektor.puffer_entladung.Summe;132021.678
Vektor.kessel_waermebedarf.Summe;466499.252
Vektor.kessel_leistung.Summe;220420.333
Vektor.kessel_restwaerme.Summe;419696.427
Vektor.kessel_strom.Summe;0
