Groesse;Wert
Heizkessel.Holzverbrauch;0
Heizkessel.Kohle;0
Heizkessel.Sonstigverbrauch;0
Heizkessel.Pellets;0
Heizkessel.TierischeFette;0
Heizkessel.Quellwaerme;0
HeizkesselModul[0].Modul;eloBLOCK VE 10
HeizkesselModul[0].Waerme_Gas;52.99
HeizkesselModul[0].Waerme_Oel;0
HeizkesselModul[0].Brennstoff;
HeizkesselModul[0].Verbrauch;0
HeizkesselModul[0].Jahresnutzungsgrad;94
HeizkesselModul[0].carrier_id;
HeizkesselModul[0].Waermeproduktion;0
Pufferspeicher[0].ID_Pufferspeicher;1054164
Pufferspeicher[0].Bezeichner;Vitocell 140-E 600 Ltr (2)
Pufferspeicher[0].Verwendung;Brauchwasser
Pufferspeicher[0].Q_max;10.44
Pufferspeicher[0].Ladung_gesamt;8128.45
Pufferspeicher[0].Entladung_gesamt;7595.48
Pufferspeicher[0].Verluste_gesamt;523.13
Pufferspeicher[0].SOC_Ende;9.83
Pufferspeicher[0].SOC_Mittel;7.07
Pufferspeicher[0].SOC_Max;9.83
Pufferspeicher[0].Vollzyklen;778.59
Vektor.waermebedarf.Summe;389729.716
Vektor.waermebedarf_gebaeude.Summe;329729724
Vektor.waermebedarf_brauchwasser.Summe;59999.9917
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;186263.039
Vektor.stundentemperatur.Summe;86502.49
Vektor.restwaerme.Summe;78567.4793
Vektor.strombedarf_viertelstunde.Summe;1460000.04
Vektor.reststrom_viertelstunde.Summe;1548488.26
Vektor.wp_waermebedarf.Summe;389729.716
Vektor.wp_produktion.Summe;83152.7487
Vektor.wp_strom.Summe;29381.4347
Vektor.heizstab.Summe;13653.9275
Vektor.wp_restwaerme.Summe;78567.4793
Vektor.wp_quellentemperatur.Summe;86502.49
Vektor.wp_warmwasserbedarf.Summe;59999.9917
Vektor.kessel_waermebedarf.Summe;389729.716
Vektor.kessel_leistung.Summe;52994.7307
Vektor.kessel_restwaerme.Summe;245986.753
Vektor.kessel_strom.Summe;52994.7307
Vektor.bhkw_waermebedarf.Summe;389729.716
Vektor.bhkw_waerme.Summe;161893.798
Vektor.bhkw_strom.Summe;73908.0381
Vektor.bhkw_restwaerme.Summe;228368.886
