Groesse;Wert
WaermepumpeModul[0].Modul;CS6800iAW MB + AW 10 OR-T
WaermepumpeModul[0].Leistung;11
WaermepumpeModul[0].Waermeproduktion;64.1
WaermepumpeModul[0].Stromverbrauch;24.2
WaermepumpeModul[0].Heizstab;41.82
WaermepumpeModul[0].Betriebsstunden;5409.6
WaermepumpeModul[1].Modul;CS7800iLW 12
WaermepumpeModul[1].Leistung;12
WaermepumpeModul[1].Waermeproduktion;45.88
WaermepumpeModul[1].Stromverbrauch;21.22
WaermepumpeModul[1].Heizstab;46.44
WaermepumpeModul[1].Betriebsstunden;4602.79
Heizkessel.Waermebedarf;191.91
Heizkessel.Restwaermebedarf;125.31
Heizkessel.Waermeproduktion;66.61
Heizkessel.Strombedarf;133.68
Heizkessel.Reststrombedarf;133.68
Heizkessel.Waermebedarfsdeckung;17.09
Heizkessel.Stromverbrauch;0
Heizkessel.Maximale_Kesselleistung;19.3
Heizkessel.Gasspitze;22.08
Heizkessel.Gasverbrauch;78.64
Heizkessel.Oelverbrauch;0
Heizkessel.Koks;0
Heizkessel.Rapsoelverbrauch;0
Heizkessel.Holzverbrauch;0
Heizkessel.Kohle;0
Heizkessel.Sonstigverbrauch;0
Heizkessel.Pellets;0
Heizkessel.TierischeFette;0
Heizkessel.Quellwaerme;0
Heizkessel.Deckung_Heizung;15.65
Heizkessel.Deckung_Brauchwasser;1.44
Heizkessel.Deckung_Prozess;0
HeizkesselModul[0].Modul;ecoVIT VKK 186/5
HeizkesselModul[0].Waerme_Gas;66.61
HeizkesselModul[0].Waerme_Oel;0
HeizkesselModul[0].Brennstoff;
HeizkesselModul[0].Verbrauch;0
HeizkesselModul[0].Jahresnutzungsgrad;84.7
HeizkesselModul[0].carrier_id;
HeizkesselModul[0].Waermeproduktion;0
HeizkesselModul[0].Hilfsenergie;0
Pufferspeicher[0].ID_Pufferspeicher;1018023
Pufferspeicher[0].Bezeichner;Vitocell 140-E 600 Ltr
Pufferspeicher[0].Verwendung;Heizung
Pufferspeicher[0].Q_max;13.92
Pufferspeicher[0].Ladung_gesamt;70170.8
Pufferspeicher[0].Entladung_gesamt;69818.59
Pufferspeicher[0].Verluste_gesamt;352.21
Pufferspeicher[0].SOC_Ende;0
Pufferspeicher[0].SOC_Mittel;6.36
Pufferspeicher[0].SOC_Max;13.14
Pufferspeicher[0].Vollzyklen;5041.01
Pufferspeicher[0].Entladung_Heizung;69818.59
Pufferspeicher[0].Entladung_Brauchwasser;0
Pufferspeicher[0].Entladung_Prozess;0
Pufferspeicher[0].Durchsatz_Geladen;39803.88
Pufferspeicher[0].Durchsatz_Entladen;39803.88
Pufferspeicher[0].ID_Anlage;
Pufferspeicher[0].T_oben_Mittel;54.13
Pufferspeicher[0].T_oben_Min;45
Vektor.waermebedarf.Summe;389796.525
Vektor.waermebedarf_gebaeude.Summe;329796525
Vektor.waermebedarf_brauchwasser.Summe;60000
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;191002.989
Vektor.stundentemperatur.Summe;86493.64
Vektor.restwaerme.Summe;125306.662
Vektor.strombedarf_viertelstunde.Summe;0
Vektor.reststrom_viertelstunde.Summe;534715.452
Vektor.wp_waermebedarf.Summe;389796.525
Vektor.wp_produktion.Summe;109974.676
Vektor.wp_strom.Summe;45419.7595
Vektor.heizstab.Summe;88259.1035
Vektor.wp_restwaerme.Summe;191914.951
Vektor.wp_quellentemperatur.Summe;86493.64
Vektor.wp_warmwasserbedarf.Summe;60000
Vektor.puffer_soc.Summe;55678.6495
Vektor.puffer_ladung.Summe;70170.7993
Vektor.puffer_entladung.Summe;69818.5938
Vektor.kessel_waermebedarf.Summe;191914.951
Vektor.kessel_leistung.Summe;66608.2888
Vektor.kessel_restwaerme.Summe;125306.662
Vektor.kessel_strom.Summe;0
