Groesse;Wert
Solarthermie.Deckung_Heizung;0
Solarthermie.Deckung_Brauchwasser;0
Solarthermie.Deckung_Prozess;0
Photovoltaik.Strombedarf;40.65
Photovoltaik.Reststrombedarf;40.65
Photovoltaik.Stromproduktion;0
Photovoltaik.Strombedarfsdeckung;0
Photovoltaik.Ueberschuss;0
Photovoltaik.MaxSolareLeistung;0
Pufferspeicher[0].ID_Pufferspeicher;1054196
Pufferspeicher[0].Bezeichner;Puffer 3000Ltr
Pufferspeicher[0].Verwendung;Heizung
Pufferspeicher[0].Q_max;34.8
Pufferspeicher[0].Ladung_gesamt;18247.2
Pufferspeicher[0].Entladung_gesamt;17470.11
Pufferspeicher[0].Verluste_gesamt;777.08
Pufferspeicher[0].SOC_Ende;0
Pufferspeicher[0].SOC_Mittel;22.09
Pufferspeicher[0].SOC_Max;32.74
Pufferspeicher[0].Vollzyklen;524.34
Pufferspeicher[0].Entladung_Heizung;17470.11
Pufferspeicher[0].Entladung_Brauchwasser;0
Pufferspeicher[0].Entladung_Prozess;0
Pufferspeicher[0].Durchsatz_Geladen;0
Pufferspeicher[0].Durchsatz_Entladen;0
Pufferspeicher[0].ID_Anlage;
Pufferspeicher[0].T_oben_Mittel;6.35
Pufferspeicher[0].T_oben_Min;0
Pufferspeicher[1].ID_Pufferspeicher;1054198
Pufferspeicher[1].Bezeichner;Puffer 3000Ltr (2)
Pufferspeicher[1].Verwendung;Heizung
Pufferspeicher[1].Q_max;34.8
Pufferspeicher[1].Ladung_gesamt;0
Pufferspeicher[1].Entladung_gesamt;0
Pufferspeicher[1].Verluste_gesamt;0
Pufferspeicher[1].SOC_Ende;0
Pufferspeicher[1].SOC_Mittel;0
Pufferspeicher[1].SOC_Max;0
Pufferspeicher[1].Vollzyklen;0
Pufferspeicher[1].Entladung_Heizung;0
Pufferspeicher[1].Entladung_Brauchwasser;0
Pufferspeicher[1].Entladung_Prozess;0
Pufferspeicher[1].Durchsatz_Geladen;0
Pufferspeicher[1].Durchsatz_Entladen;0
Pufferspeicher[1].ID_Anlage;
Pufferspeicher[1].T_oben_Mittel;0
Pufferspeicher[1].T_oben_Min;0
Pufferspeicher[2].ID_Pufferspeicher;1054202
Pufferspeicher[2].Bezeichner;allSTOR exclusiv VPS 1000/3-7
Pufferspeicher[2].Verwendung;Brauchwasser
Pufferspeicher[2].Q_max;11.16
Pufferspeicher[2].Ladung_gesamt;26512
Pufferspeicher[2].Entladung_gesamt;25747.07
Pufferspeicher[2].Verluste_gesamt;758.55
Pufferspeicher[2].SOC_Ende;6.38
Pufferspeicher[2].SOC_Mittel;9.19
Pufferspeicher[2].SOC_Max;10.5
Pufferspeicher[2].Vollzyklen;2375.8
Pufferspeicher[2].Entladung_Heizung;0
Pufferspeicher[2].Entladung_Brauchwasser;25747.07
Pufferspeicher[2].Entladung_Prozess;0
Pufferspeicher[2].Durchsatz_Geladen;22.4
Pufferspeicher[2].Durchsatz_Entladen;22.4
Pufferspeicher[2].ID_Anlage;
Pufferspeicher[2].T_oben_Mittel;63.88
Pufferspeicher[2].T_oben_Min;55
Vektor.waermebedarf.Summe;89354.116
Vektor.waermebedarf_gebaeude.Summe;59354116
Vektor.waermebedarf_brauchwasser.Summe;30000
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;196906.316
Vektor.stundentemperatur.Summe;86493.64
Vektor.restwaerme.Summe;4230.52134
Vektor.strombedarf_viertelstunde.Summe;32000
Vektor.reststrom_viertelstunde.Summe;162612.656
Vektor.wp_waermebedarf.Summe;89354.116
Vektor.wp_produktion.Summe;90600.7509
Vektor.wp_strom.Summe;32653.164
Vektor.heizstab.Summe;0
Vektor.wp_restwaerme.Summe;4230.52134
Vektor.wp_quellentemperatur.Summe;86493.64
Vektor.wp_warmwasserbedarf.Summe;30000
Vektor.puffer_soc.Summe;193540.348
Vektor.puffer_ladung.Summe;18247.1953
Vektor.puffer_entladung.Summe;17470.1117
Vektor.kessel_waermebedarf.Summe;89354.116
Vektor.kessel_leistung.Summe;13534.9683
Vektor.kessel_restwaerme.Summe;4735.70878
Vektor.kessel_strom.Summe;0
Vektor.solar_waermebedarf.Summe;4230.52134
Vektor.solar_produktion.Summe;0
Vektor.solar_restwaerme.Summe;4230.52134
Vektor.solar_ueberschuss.Summe;0
Vektor.pv_produktion.Summe;0
Vektor.pv_produktion_theoretisch.Summe;0
Vektor.pv_ueberschuss.Summe;0
Vektor.pv_reststrom.Summe;40653.164
Vektor.pv_strombedarf.Summe;40653.164
