Groesse;Wert
Waermepumpe.Deckung_Prozess;0
WaermepumpeModul[0].Modul;WPE-I 59 H 400 Premium
WaermepumpeModul[0].Leistung;35
WaermepumpeModul[0].Waermeproduktion;192.79
WaermepumpeModul[0].Stromverbrauch;59.2
WaermepumpeModul[0].Heizstab;0
WaermepumpeModul[0].Betriebsstunden;5411.44
Heizkessel.Waermebedarf;466.62
Heizkessel.Restwaermebedarf;246.58
Heizkessel.Waermeproduktion;220.54
Heizkessel.Strombedarf;60
Heizkessel.Reststrombedarf;60
Heizkessel.Waermebedarfsdeckung;47.16
Heizkessel.Stromverbrauch;0
Heizkessel.Maximale_Kesselleistung;80
Heizkessel.Gasspitze;81.63
Heizkessel.Gasverbrauch;225.04
Heizkessel.Oelverbrauch;0
Heizkessel.Koks;0
Heizkessel.Rapsoelverbrauch;0
Heizkessel.Holzverbrauch;0
Heizkessel.Kohle;0
Heizkessel.Sonstigverbrauch;0
Heizkessel.Pellets;0
Heizkessel.TierischeFette;0
Heizkessel.Quellwaerme;0
Heizkessel.Deckung_Heizung;45.55
Heizkessel.Deckung_Brauchwasser;1.61
Heizkessel.Deckung_Prozess;0
HeizkesselModul[0].Modul;ecoTEC plus VC 806/5-5
HeizkesselModul[0].Waerme_Gas;220.54
HeizkesselModul[0].Waerme_Oel;0
HeizkesselModul[0].Brennstoff;
HeizkesselModul[0].Verbrauch;0
HeizkesselModul[0].Jahresnutzungsgrad;98
HeizkesselModul[0].carrier_id;63
HeizkesselModul[0].Waermeproduktion;0
HeizkesselModul[0].Hilfsenergie;0
Pufferspeicher[0].ID_Pufferspeicher;1054182
Pufferspeicher[0].Bezeichner;Puffer 3000Ltr
Pufferspeicher[0].Verwendung;Heizung
Pufferspeicher[0].Q_max;34.8
Pufferspeicher[0].Ladung_gesamt;133111.98
Pufferspeicher[0].Entladung_gesamt;132328.09
Pufferspeicher[0].Verluste_gesamt;783.5
Pufferspeicher[0].SOC_Ende;0.39
Pufferspeicher[0].SOC_Mittel;22.28
Pufferspeicher[0].SOC_Max;32.93
Pufferspeicher[0].Vollzyklen;3825.06
Pufferspeicher[0].Entladung_Heizung;132328.09
Pufferspeicher[0].Entladung_Brauchwasser;0
Pufferspeicher[0].Entladung_Prozess;0
Pufferspeicher[0].Durchsatz_Geladen;262264.27
Pufferspeicher[0].Durchsatz_Entladen;262264.27
Pufferspeicher[0].ID_Anlage;
Pufferspeicher[0].T_oben_Mittel;6.4
Pufferspeicher[0].T_oben_Min;0
Pufferspeicher[1].ID_Pufferspeicher;1054184
Pufferspeicher[1].Bezeichner;Stora B 1000-6 ER 1 B (2)
Pufferspeicher[1].Verwendung;Brauchwasser
Pufferspeicher[1].Q_max;11.19
Pufferspeicher[1].Ladung_gesamt;17760.11
Pufferspeicher[1].Entladung_gesamt;16780.65
Pufferspeicher[1].Verluste_gesamt;968.96
Pufferspeicher[1].SOC_Ende;10.5
Pufferspeicher[1].SOC_Mittel;8.79
Pufferspeicher[1].SOC_Max;10.5
Pufferspeicher[1].Vollzyklen;1586.57
Pufferspeicher[1].Entladung_Heizung;0
Pufferspeicher[1].Entladung_Brauchwasser;16780.65
Pufferspeicher[1].Entladung_Prozess;0
Pufferspeicher[1].Durchsatz_Geladen;191.59
Pufferspeicher[1].Durchsatz_Entladen;191.59
Pufferspeicher[1].ID_Anlage;
Pufferspeicher[1].T_oben_Mittel;62.85
Pufferspeicher[1].T_oben_Min;55
Vektor.waermebedarf.Summe;466619.744
Vektor.waermebedarf_gebaeude.Summe;445619744
Vektor.waermebedarf_brauchwasser.Summe;21000
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;181064.185
Vektor.stundentemperatur.Summe;86493.64
Vektor.restwaerme.Summe;55055.1477
Vektor.strombedarf_viertelstunde.Summe;240000
Vektor.reststrom_viertelstunde.Summe;476780.303
Vektor.wp_waermebedarf.Summe;466619.744
Vektor.wp_produktion.Summe;192789.018
Vektor.wp_strom.Summe;59195.0756
Vektor.heizstab.Summe;0
Vektor.wp_restwaerme.Summe;55055.1477
Vektor.wp_quellentemperatur.Summe;86493.64
Vektor.wp_warmwasserbedarf.Summe;21000
Vektor.puffer_soc.Summe;195139.221
Vektor.puffer_ladung.Summe;133111.982
Vektor.puffer_entladung.Summe;132328.089
Vektor.kessel_waermebedarf.Summe;466619.744
Vektor.kessel_leistung.Summe;220538.935
Vektor.kessel_restwaerme.Summe;419172.837
Vektor.kessel_strom.Summe;0
